name,alias,status
 Production Executive,production-executive-jobs,0
"Warehouse and Logistics Manager, Stores Operations, Distribution",warehouse-and-logistics-manager-stores-operations-distribution-jobs,0
"    													       														   Food Safety Officer",food-safety-officer-jobs,0
"    													       														   Quality Assurance / Qa",quality-assurance-qa-jobs,0
"    													       														   Production Executive",production-executive-jobs,0
No job yet,no-job-yet-jobs,0
Commi 1,commi-1-jobs,0
airport job in fresher,airport-job-in-fresher-jobs,0
"Executive Assistant, Manager",executive-assistant-manager-jobs,0
Yes I am ok this fild,yes-i-am-ok-this-fild-jobs,0
Kshitij apartments,kshitij-apartments-jobs,0
Senior QA,senior-qa-jobs,0
9th pass,9th-pass-jobs,0
Official Job,official-job-jobs,0
3d exhibition stall designer,3d-exhibition-stall-designer-jobs,0
So chef,so-chef-jobs,0
Makeup artist & Beautician,makeup-artist-and-beautician-jobs,0
Manufacturing(Mobile Accessories),manufacturingmobile-accessories-jobs,0
Hard working boy,hard-working-boy-jobs,0
"computer operayor,calling",computer-operayor-calling-jobs,0
Accountant / Book keeping / cashier,accountant-book-keeping-cashier-jobs,0
Lab chemis,lab-chemis-jobs,0
Receptionist cum Computer Operator,receptionist-cum-computer-operator-jobs,0
Community development/social sector/Accountant / Book keeping / cashier,community-development-social-sector-accountant-book-keeping-cashier-jobs,0
"Accoutant,Hr,",accoutant-hr-jobs,0
Hardware Turner Fitter,hardware-turner-fitter-jobs,0
Driver LMV TR,driver-lmv-tr-jobs,0
Housekeeping Exucative,housekeeping-exucative-jobs,0
"Metro token counter, police , data entry operator",metro-token-counter-police-data-entry-operator-jobs,0
Bangalore,bangalore-jobs,0
lodo,lodo-jobs,0
Palwal,palwal-jobs,0
Bfil tranport,bfil-tranport-jobs,0
Embedded systems engineer,embedded-systems-engineer-jobs,0
Dispatch Officers,dispatch-officers-jobs,0
Maintaining public relations and enrolling new chit groups,maintaining-public-relations-and-enrolling-new-chit-groups-jobs,0
Restaurant Manager / Assistant Restaurant Manager,restaurant-manager-assistant-restaurant-manager-jobs,0
Store offecer,store-offecer-jobs,0
"Computer Operator,data entry,tally(billing,accounts,GST)",computer-operator-data-entry-tallybilling-accounts-gst-jobs,0
Tocken operter,tocken-operter-jobs,0
spares incharge,spares-incharge-jobs,0
Greduate,greduate-jobs,0
clining,clining-jobs,0
Protect worker during running job,protect-worker-during-running-job-jobs,0
Laltu Maiti,laltu-maiti-jobs,0
"Office Administrator, Back Office",office-administrator-back-office-jobs,0
Md mustaqim,md-mustaqim-jobs,0
Laltu Maity,laltu-maity-jobs,0
 Safety Advisor,safety-advisor-jobs,0
Technical aupport engg,technical-aupport-engg-jobs,0
Simplex infrastructure limited,simplex-infrastructure-limited-jobs,0
Ex Army,ex-army-jobs,0
Sales manejar,sales-manejar-jobs,0
"Office coordinator, process coordinator",office-coordinator-process-coordinator-jobs,0
Library Restorer,library-restorer-jobs,0
PD Merchandiser,pd-merchandiser-jobs,0
Workshop instructor(aeronautical aviation sector),workshop-instructoraeronautical-aviation-sector-jobs,0
Associate officer,associate-officer-jobs,0
Pathology laboratory technician,pathology-laboratory-technician-jobs,0
Creative/art/Motion director and 2D Animator/Motion Graphics Designer,creative-art-motion-director-and-2d-animator-motion-graphics-designer-jobs,0
"clinic Manager, front office",clinic-manager-front-office-jobs,0
Security garud or supervisor,security-garud-or-supervisor-jobs,0
Library and documentation officer,library-and-documentation-officer-jobs,0
self employee,self-employee-jobs,0
 Value added services,value-added-services-jobs,0
IT operation manager,it-operation-manager-jobs,0
"Actor , modelling",actor-modelling-jobs,0
Social  media executive,social-media-executive-jobs,0
Prompt services,prompt-services-jobs,0
Restaurant Manager.,restaurant-manager-jobs,0
Audit Assistant I,audit-assistant-i-jobs,0
Any job is fine,any-job-is-fine-jobs,0
B. SC,b-sc-jobs,0
No job experience,no-job-experience-jobs,0
"Journalist, Editor, Content Writer, Blogger",journalist-editor-content-writer-blogger-jobs,0
BPO HINDI,bpo-hindi-jobs,0
Oil& gas - Mechanical supervisor,oil-and-gas-mechanical-supervisor-jobs,0
Stor manager,stor-manager-jobs,0
Electricians  maintenance,electricians-maintenance-jobs,0
CEO /GM,ceo-gm-jobs,0
 C A Assistant,c-a-assistant-jobs,0
Assitance,assitance-jobs,0
 6 Sigma,6-sigma-jobs,0
 Sales and Brand awareness,sales-and-brand-awareness-jobs,0
 Mechanical Site Engineer,mechanical-site-engineer-jobs,0
 Invoice verification,invoice-verification-jobs,0
Techanical,techanical-jobs,0
Insurance claim Investigater,insurance-claim-investigater-jobs,0
 Trader,trader-jobs,0
IIT JEE Mathematics Faculty,iit-jee-mathematics-faculty-jobs,0
FSE,fse-jobs,0
Sales executive in pnb MetLife,sales-executive-in-pnb-metlife-jobs,0
"Videographer, Photographer",videographer-photographer-jobs,0
 DSLR,dslr-jobs,0
 SLR,slr-jobs,0
 Advanced In DSLR,advanced-in-dslr-jobs,0
 Wedding Shoot,wedding-shoot-jobs,0
 Maternity Shoot,maternity-shoot-jobs,0
 Product Shoot,product-shoot-jobs,0
 Food Photography,food-photography-jobs,0
 Commercial And Corporate Events,commercial-and-corporate-events-jobs,0
 Birthday Party,birthday-party-jobs,0
 Club Photography,club-photography-jobs,0
 Model shoot,model-shoot-jobs,0
Sales and account,sales-and-account-jobs,0
medical laboratory technologists,medical-laboratory-technologists-jobs,0
 smartworker,smartworker-jobs,0
 good in blood collection,good-in-blood-collection-jobs,0
Sr. Engineer,sr-engineer-jobs,0
Jio company promotor,jio-company-promotor-jobs,0
Metro tocken,metro-tocken-jobs,0
"Store Incharge, store Manager",store-incharge-store-manager-jobs,0
Senior 3D Visualizer,senior-3d-visualizer-jobs,0
Sr receptionist,sr-receptionist-jobs,0
FACALITY MANAGER,facality-manager-jobs,0
"Accountant, computers",accountant-computers-jobs,0
Contti chef,contti-chef-jobs,0
Software consultant,software-consultant-jobs,0
 WCF,wcf-jobs,0
 MVVM,mvvm-jobs,0
I have communication skill in English Hindi Malayalam also in Nepali.Bye the way I am Indian.I complete my 12 life in Aluva Boys.I have self defence knowledge in Karate kubudu and kalari.I am iterested in this job.Because we can know new people.,i-have-communication-skill-in-english-hindi-malayalam-also-in-nepalibye-the-way-i-am-indiani-complete-my-12-life-in-aluva-boysi-have-self-defence-knowledge-in-karate-kubudu-and-kalarii-am-iterested-in-this-jobbecause-we-can-know-new-people-jobs,0
"HR Generalist, HR administration",hr-generalist-hr-administration-jobs,0
AutocadAuto operator,autocadauto-operator-jobs,0
Manager Stores,manager-stores-jobs,0
Sr. Executive,sr-executive-jobs,0
"Sales Executive,admin",sales-executive-admin-jobs,0
Good knowledge of Tally,good-knowledge-of-tally-jobs,0
Asst. Manager,asst-manager-jobs,0
Crisis management,crisis-management-jobs,0
 SOP,sop-jobs,0
 Budget,budget-jobs,0
 Guest PRO.,guest-pro-jobs,0
Editorial coordinator,editorial-coordinator-jobs,0
SR. STENOGRAPHER,sr-stenographer-jobs,0
 Electrical Operations And Maintenance,electrical-operations-and-maintenance-jobs,0
Frisher,frisher-jobs,0
computer operator(advanced excel),computer-operatoradvanced-excel-jobs,0
"accountant, data operator",accountant-data-operator-jobs,0
Nellayi,nellayi-jobs,0
Data entry and tellecaller,data-entry-and-tellecaller-jobs,0
Bussiness Development Executive,bussiness-development-executive-jobs,0
M.Com(Commerce),mcomcommerce-jobs,0
"Ground Staff, customer services",ground-staff-customer-services-jobs,0
Manager production tablet manufacturing and Packing,manager-production-tablet-manufacturing-and-packing-jobs,0
iron,iron-jobs,0
finishing,finishing-jobs,0
Hospatality,hospatality-jobs,0
 Warehouse Head,warehouse-head-jobs,0
HR assistant and Admin,hr-assistant-and-admin-jobs,0
hi i m accountant,hi-i-m-accountant-jobs,0
independent stock market trader,independent-stock-market-trader-jobs,0
Fresher Graduate,fresher-graduate-jobs,0
custmor care excutive,custmor-care-excutive-jobs,0
"Commercial Real Estate, MEP, Data Centre, Hotel Engineering",commercial-real-estate-mep-data-centre-hotel-engineering-jobs,0
 Property Management,property-management-jobs,0
 Hotel,hotel-jobs,0
Accountant Officer,accountant-officer-jobs,0
Dy. Project Manager,dy-project-manager-jobs,0
"B.sc (Zoo),PGDMLT",bsc-zoo-pgdmlt-jobs,0
School manager and computer teacher,school-manager-and-computer-teacher-jobs,0
"Front Office Executive, admin assistant",front-office-executive-admin-assistant-jobs,0
Engineer (Project),engineer-project-jobs,0
Driver.  /  Security fr. Home. /  Cooking. /. Computer.,driver-security-fr-home-cooking-computer-jobs,0
Primary grade teacher,primary-grade-teacher-jobs,0
Excutive sous chef,excutive-sous-chef-jobs,0
Makeup artist or nail artist,makeup-artist-or-nail-artist-jobs,0
Helfar,helfar-jobs,0
ramji86017@gmail.com,ramji86017gmailcom-jobs,0
Asst food and beverage,asst-food-and-beverage-jobs,0
Dilavery boy,dilavery-boy-jobs,0
Human Resource Recruiter/Manager,human-resource-recruiter-manager-jobs,0
Railway dipatment,railway-dipatment-jobs,0
Early morning postal worker,early-morning-postal-worker-jobs,0
Culture and provide a benfit of company,culture-and-provide-a-benfit-of-company-jobs,0
I'm willing for this job,im-willing-for-this-job-jobs,0
Accountant Everyone,accountant-everyone-jobs,0
Last year ceo emr mgf  Driver,last-year-ceo-emr-mgf-driver-jobs,0
Sr.Quantitysurveyor,srquantitysurveyor-jobs,0
Twinkle dubey,twinkle-dubey-jobs,0
Semi qualified ca,semi-qualified-ca-jobs,0
N,n-jobs,0
DATA ENTRY/WORK FROM HOME,data-entry-work-from-home-jobs,0
Ex-servicemen,ex-servicemen-jobs,0
loan collection,loan-collection-jobs,0
Working as an Senior Accountant,working-as-an-senior-accountant-jobs,0
pre -primary teacher,pre-primary-teacher-jobs,0
"Computer Data Entry Operator, Driver, Security guard officer",computer-data-entry-operator-driver-security-guard-officer-jobs,0
Fainace,fainace-jobs,0
Chemicals engneer,chemicals-engneer-jobs,0
Fresher BTech graduate,fresher-btech-graduate-jobs,0
Back Office Assistance/data entry,back-office-assistance-data-entry-jobs,0
"typing, handwriting, computer operator,",typing-handwriting-computer-operator-jobs,0
Relationship Marketing. Banking,relationship-marketing-banking-jobs,0
Senior Dietician,senior-dietician-jobs,0
Executive chef/corporate chef,executive-chef-corporate-chef-jobs,0
Project Manager- Electrical,project-manager-electrical-jobs,0
Driver cum office assistant,driver-cum-office-assistant-jobs,0
Assistant Manager-HR,assistant-manager-hr-jobs,0
Software operator,software-operator-jobs,0
I. T.l,i-tl-jobs,0
Ticket  counter,ticket-counter-jobs,0
Claim benefit executive,claim-benefit-executive-jobs,0
First time,first-time-jobs,0
Civil site enginee,civil-site-enginee-jobs,0
PGT-Chemistry,pgt-chemistry-jobs,0
9 and 10th science teacher,9-and-10th-science-teacher-jobs,0
Mekup,mekup-jobs,0
Trainer - Sales,trainer-sales-jobs,0
P.G.T/T.G.T ( Hindi/Sanskrit),pgt-tgt-hindi-sanskrit-jobs,0
Domestic Recruiter,domestic-recruiter-jobs,0
Hr Recruiter and Hr executive,hr-recruiter-and-hr-executive-jobs,0
EA to Co-Founder and CTO of Avail Finance,ea-to-co-founder-and-cto-of-avail-finance-jobs,0
Marketing / Business development,marketing-business-development-jobs,0
 Corporate Communications Manager,corporate-communications-manager-jobs,0
 Digital Media Manager,digital-media-manager-jobs,0
Tgt maths teacher,tgt-maths-teacher-jobs,0
merchandiser designer,merchandiser-designer-jobs,0
Sele menegar,sele-menegar-jobs,0
token operating,token-operating-jobs,0
Any streem,any-streem-jobs,0
 Oriental cuisine,oriental-cuisine-jobs,0
vxvvcjv,vxvvcjv-jobs,0
"Store Manager ,store management",store-manager-store-management-jobs,0
Duty manager in aviation,duty-manager-in-aviation-jobs,0
Interior designer and stylist,interior-designer-and-stylist-jobs,0
Acoount or Back office Executive,acoount-or-back-office-executive-jobs,0
Sales for an upcoming Ayurvedic Company,sales-for-an-upcoming-ayurvedic-company-jobs,0
admin operations manager,admin-operations-manager-jobs,0
Loder in airport,loder-in-airport-jobs,0
Assistant English Teacher TGT,assistant-english-teacher-tgt-jobs,0
24,24-jobs,0
Electrical maintenance supervisor,electrical-maintenance-supervisor-jobs,0
Commi 2,commi-2-jobs,0
"HR Manager, Admin",hr-manager-admin-jobs,0
Digital Marketing and Content Creation,digital-marketing-and-content-creation-jobs,0
Receptionist /Admin Executive,receptionist-admin-executive-jobs,0
Tellecaller or general assistant,tellecaller-or-general-assistant-jobs,0
DTP Operator and Hindi typist,dtp-operator-and-hindi-typist-jobs,0
Assistant math teacher,assistant-math-teacher-jobs,0
SR planing production engineer,sr-planing-production-engineer-jobs,0
Content Writer copy editing feature editor,content-writer-copy-editing-feature-editor-jobs,0
Kadi,kadi-jobs,0
ICICI BANK JOB FOR FRESHERS,icici-bank-job-for-freshers-jobs,0
Msc maths bef,msc-maths-bef-jobs,0
HVAC PROJECT MANAGER,hvac-project-manager-jobs,0
GROUND STAFF EXECUTIVE JOB AT KOLKATA,ground-staff-executive-job-at-kolkata-jobs,0
Tehr recruiter,tehr-recruiter-jobs,0
10 pass,10-pass-jobs,0
Token,token-jobs,0
Looking for civil site engineering job,looking-for-civil-site-engineering-job-jobs,0
Ca Article Assistant,ca-article-assistant-jobs,0
Air hostesses,air-hostesses-jobs,0
General Manager Operations (North Region),general-manager-operations-north-region-jobs,0
calling job bpo,calling-job-bpo-jobs,0
"Travel Consultant, Reservation",travel-consultant-reservation-jobs,0
doing tele sales / calling,doing-tele-sales-calling-jobs,0
 identifying sales opportunities ,identifying-sales-opportunities-jobs,0
closing business deals,closing-business-deals-jobs,0
 following up with customers ,following-up-with-customers-jobs,0
 meeting sales targets. Prior experience selling loans is a plus.,meeting-sales-targets-prior-experience-selling-loans-is-a-plus-jobs,0
Tok operate,tok-operate-jobs,0
"clerk(bank),gas agency office",clerkbank-gas-agency-office-jobs,0
"Supervisor,administration, admin assistant, HR executive,",supervisor-administration-admin-assistant-hr-executive-jobs,0
Ladies Sampling tailor,ladies-sampling-tailor-jobs,0
identifying sales opportunities,identifying-sales-opportunities-jobs,0
negotiating,negotiating-jobs,0
following up with customers,following-up-with-customers-jobs,0
meeting sales targets. Prior experience selling loans is a plus.,meeting-sales-targets-prior-experience-selling-loans-is-a-plus-jobs,0
Chemist or analyst,chemist-or-analyst-jobs,0
Security guard metro,security-guard-metro-jobs,0
Senior product Merchandiser,senior-product-merchandiser-jobs,0
 Price Quoting,price-quoting-jobs,0
 Knit fabric knowledge,knit-fabric-knowledge-jobs,0
 Buyer communication,buyer-communication-jobs,0
I m a fresher for filed job,i-m-a-fresher-for-filed-job-jobs,0
Media Producer/ Sr. Video editor,media-producer-sr-video-editor-jobs,0
Hr and payroll,hr-and-payroll-jobs,0
 Fire Fighting Technician,fire-fighting-technician-jobs,0
Poen,poen-jobs,0
 Company Accountant,company-accountant-jobs,0
Calling jio,calling-jio-jobs,0
Tea,tea-jobs,0
Quantity Surveyor/Billing Engineer,quantity-surveyor-billing-engineer-jobs,0
"Front Office Executive,admin assistant,Receptionist",front-office-executive-admin-assistant-receptionist-jobs,0
Gard,gard-jobs,0
Tgt/pgt english,tgt-pgt-english-jobs,0
Worked as an administrative,worked-as-an-administrative-jobs,0
Senior Technical educator,senior-technical-educator-jobs,0
Sir assistant dispatch,sir-assistant-dispatch-jobs,0
 Workshop Instructor,workshop-instructor-jobs,0
 Straight Dryer Machine Operator,straight-dryer-machine-operator-jobs,0
 Product Consultant,product-consultant-jobs,0
 Counsellor & Faculty,counsellor-and-faculty-jobs,0
 Skin And Hair Treatment,skin-and-hair-treatment-jobs,0
Customer Service Executive/Seniorexecutive,customer-service-executive-seniorexecutive-jobs,0
